Date,AAPL,MSFT,NVDA,GOOGL,AVGO,JPM,V,MA,BRK-B,UNH,JNJ,LLY,AMZN,TSLA,HD,XOM,CVX,HON,BA,SHW
2023-03-03 00:00:00-05:00,149.1570281982422,250.832763671875,23.86878204345703,93.0916976928711,60.718589782714844,135.0626983642578,219.6317901611328,356.24664306640625,312.45001220703125,458.9608154296875,143.54920959472656,313.106201171875,94.9000015258789,197.7899932861328,279.9009704589844,104.39510345458984,150.00213623046875,187.57301330566406,215.11000061035156,223.8447265625
2023-03-06 00:00:00-05:00,151.92230224609375,252.3852081298828,23.533084869384766,94.5628662109375,60.733943939208984,134.2730255126953,222.55665588378906,361.5976867675781,316.9700012207031,461.0898132324219,144.98451232910156,313.6273193359375,93.75,193.80999755859375,279.6758728027344,105.32050323486328,151.10238647460938,187.7826690673828,211.9199981689453,220.05091857910156
2023-03-07 00:00:00-05:00,149.7199249267578,249.71267700195312,23.271268844604492,93.3004379272461,59.98834991455078,130.32435607910156,219.04286193847656,354.70928955078125,311.1199951171875,454.4724426269531,143.6144561767578,305.4366760253906,93.55000305175781,187.7100067138672,272.6326599121094,103.28459930419922,149.15646362304688,186.4293975830078,207.9199981689453,216.15908813476562
2023-03-08 00:00:00-05:00,150.9741973876953,249.27053833007812,24.163631439208984,93.68811798095703,60.67061233520508,129.55343627929688,218.08099365234375,353.8124694824219,311.3699951171875,451.3268127441406,142.561279296875,307.314697265625,93.91999816894531,182.0,275.3531799316406,101.77620697021484,148.2107696533203,186.3817596435547,207.1999969482422,215.69833374023438
2023-03-09 00:00:00-05:00,148.7224578857422,247.91465759277344,23.419164657592773,91.76962280273438,59.735984802246094,122.53986358642578,215.94131469726562,349.2891845703125,304.82000732421875,445.8698425292969,140.95823669433594,311.55267333984375,92.25,172.9199981689453,272.0564270019531,100.9896011352539,145.95562744140625,183.818115234375,201.24000549316406,212.9142303466797
2023-03-10 00:00:00-05:00,146.6583709716797,244.249755859375,22.94849967956543,90.0896987915039,58.9980583190918,125.65177154541016,212.14288330078125,342.0657043457031,303.6300048828125,443.0497741699219,141.30307006835938,309.75323486328125,90.7300033569336,173.44000244140625,270.4599304199219,99.74030303955078,145.19178771972656,184.24697875976562,203.07000732421875,209.88504028320312
2023-03-13 00:00:00-04:00,148.60394287109375,249.48667907714844,22.949499130249023,90.56684112548828,59.15542984008789,123.3953857421875,210.50376892089844,339.7005615234375,302.8800048828125,446.2740478515625,142.6544952392578,319.0649108886719,92.43000030517578,174.47999572753906,270.6582946777344,98.59281158447266,144.31886291503906,184.02780151367188,203.3699951171875,209.39491271972656
2023-03-14 00:00:00-04:00,150.6976776123047,256.2367858886719,24.045711517333984,93.4097900390625,60.6898078918457,126.56372833251953,214.6162872314453,347.6927185058594,305.3299865722656,447.1402893066406,143.45602416992188,321.60174560546875,94.87999725341797,183.25999450683594,269.7609558105469,98.96296691894531,146.18292236328125,183.9038848876953,207.27999877929688,212.7181854248047
2023-03-15 00:00:00-04:00,151.09271240234375,260.8055725097656,24.210594177246094,95.53704071044922,60.073753356933594,120.58434295654297,212.36863708496094,343.0215759277344,297.8800048828125,447.9583435058594,143.85679626464844,323.96160888671875,96.19999694824219,180.4499969482422,272.0280456542969,94.03980255126953,139.8540496826172,179.28176879882812,198.2100067138672,212.28684997558594
2023-03-16 00:00:00-04:00,153.91725158691406,271.3777160644531,25.52264976501465,99.721923828125,61.077476501464844,122.92532348632812,213.42868041992188,342.9427490234375,302.010009765625,454.3009948730469,143.55853271484375,324.0206298828125,100.04000091552734,184.1300048828125,270.8567199707031,93.49382019042969,140.29962158203125,180.2538299560547,203.19000244140625,216.01202392578125
